1.976207560459447212e-17,2.573700000000000543e+00,3.267600000000001614e+00,-5.610700000000007348e-01,-2.944499999999998785e+00,7.460000000000000853e+00,2.939700000000001090e+00,-1.027299999999999969e+01,-1.188200000000000145e+01,-1.309799999999999853e+00,6.199800000000003308e+00,1.791600000000000970e+00,-4.347000000000000419e+00,-3.706400000000000361e+00,-6.402500000000005409e-01,-3.058600000000000652e+00,-1.478800000000000558e+01,-1.727700000000000458e+01,-1.473000000000000043e+01,-9.638800000000001589e+00,-2.488300000000000622e+00,-3.123499999999999943e+00,-4.171599999999999753e+00,-6.794100000000000250e+00,-7.579100000000001280e+00,-5.020800000000000374e+00,-3.598199999999999399e+00,5.540100000000002467e+00,1.237500000000000355e+01,2.066100000000000847e+01,2.959199999999999520e+01,3.973300000000001120e+01,4.946200000000000330e+01,5.661100000000000421e+01,5.988800000000000523e+01,5.936800000000000210e+01,5.448099999999999454e+01,4.516600000000001813e+01,3.812000000000001165e+01,3.311900000000001398e+01,3.260399999999999920e+01,3.429600000000000648e+01,3.368999999999999773e+01,3.300000000000000711e+01,3.300200000000000244e+01,3.336299999999999955e+01,3.406199999999999051e+01,3.592100000000001359e+01,3.873900000000000432e+01,4.144700000000001694e+01,4.434599999999999653e+01,4.734000000000000341e+01,5.090200000000001523e+01,5.529099999999999682e+01,6.063100000000001444e+01,6.640999999999999659e+01,6.812100000000000932e+01,6.631400000000002137e+01,5.896000000000000796e+01,4.409500000000002728e+01,2.203900000000001569e+01,1.714600000000000435e+01,0.000000000000000000e+00
-2.850485539590140033e-16,6.170300000000001006e+00,7.136100000000016319e-01,1.134499999999999531e+01,3.113899999999999224e+00,-1.267399999999999061e+01,-7.875400000000001732e+00,1.703199999999999648e+01,2.001099999999999213e+01,1.707299999999999685e+01,1.286199999999999832e+01,1.323000000000000220e+01,1.535299999999999976e+01,1.144899999999999629e+01,-6.174999999999998046e+00,-1.285699999999999399e+01,-1.419999999999999396e+01,-9.575899999999998968e+00,-6.952899999999997860e+00,-1.640699999999999292e+01,-2.211799999999999145e+01,-2.413699999999999335e+01,-2.333699999999998909e+01,-1.854999999999999361e+01,-7.497699999999997367e+00,-3.193299999999998473e+00,-7.564099999999998047e+00,-2.130199999999998484e-01,9.457099999999995177e+00,1.823099999999999454e+01,2.054699999999999349e+01,2.185699999999999577e+01,2.449499999999999744e+01,2.482199999999999562e+01,2.368199999999999505e+01,2.439999999999999503e+01,2.750300000000000011e+01,3.138800000000000168e+01,3.492299999999998761e+01,3.383599999999997721e+01,2.901399999999999224e+01,2.350399999999999778e+01,2.095700000000000074e+01,2.232699999999999108e+01,2.735299999999999443e+01,3.318799999999999528e+01,3.711199999999998056e+01,3.910000000000000142e+01,3.951099999999998857e+01,3.869699999999998852e+01,3.738699999999999335e+01,3.656000000000000227e+01,3.798099999999998033e+01,4.163799999999998391e+01,4.503400000000000603e+01,4.514299999999999358e+01,4.218199999999998084e+01,3.993899999999999295e+01,3.719899999999996965e+01,3.403399999999999892e+01,2.485999999999999588e+01,1.784199999999999164e+01,0.000000000000000000e+00
-5.274148948056418739e-17,-1.515800000000000125e+01,-3.036200000000000188e+01,-3.254299999999999216e+01,-9.447799999999999088e+00,2.214999999999999503e+01,2.534100000000000108e+01,2.391799999999999571e+01,1.989200000000000301e+01,1.596900000000000297e+01,1.547900000000000453e+01,1.317800000000000615e+01,9.463400000000001810e+00,1.177599999999999802e+01,9.952800000000003422e+00,1.850300000000000056e+00,-1.565100000000000602e+00,-1.124300000000000854e-01,-9.015299999999998093e+00,-1.281999999999999851e+01,-1.388200000000000145e+01,-1.424399999999999977e+01,-1.045499999999999652e+01,-9.684699999999997644e+00,-1.219899999999999984e+01,-6.710099999999997955e+00,1.698199999999999266e+00,1.027100000000000435e+01,1.474899999999999878e+01,1.849899999999999523e+01,1.880399999999999494e+01,1.763200000000000145e+01,1.537100000000000577e+01,1.338199999999999967e+01,1.400200000000000244e+01,1.555999999999999872e+01,1.663899999999999935e+01,1.792800000000000082e+01,2.137899999999999778e+01,2.820599999999999952e+01,3.794500000000000739e+01,4.379499999999998749e+01,4.508800000000000097e+01,4.374100000000000676e+01,3.959000000000000341e+01,3.495899999999998897e+01,3.185100000000000264e+01,3.103900000000000148e+01,3.157800000000000651e+01,3.300100000000000477e+01,3.564999999999999858e+01,3.999700000000000699e+01,4.513400000000001455e+01,4.769099999999998829e+01,4.962700000000000955e+01,4.953599999999999426e+01,4.627299999999999613e+01,3.818499999999999517e+01,2.386099999999999710e+01,1.464700000000000202e+01,7.761999999999998678e+00,8.760099999999997777e+00,0.000000000000000000e+00
2.209663709069665292e-17,7.087000000000002409e+00,1.870400000000000773e+01,3.041100000000000492e+01,2.736700000000000088e+01,2.270999999999999730e+01,2.233400000000000318e+01,2.359700000000000131e+01,2.416400000000000503e+01,1.999900000000000588e+01,1.283300000000000018e+01,6.187900000000001732e+00,5.601299999999999280e+00,1.594699999999999118e+00,2.491200000000000081e+00,2.224899999999999878e+00,3.818300000000000249e+00,-4.411799999999979627e-02,-4.458999999999999631e+00,-3.287099999999999689e+00,-6.715999999999999304e+00,-8.204399999999997917e+00,-9.638600000000002055e+00,-1.457000000000000206e+01,-1.263200000000000323e+01,1.760399999999998855e+00,8.245300000000000296e+00,1.568599999999999639e+01,2.042299999999999827e+01,2.567500000000000426e+01,2.670500000000000185e+01,2.480100000000000193e+01,2.163299999999999912e+01,1.648200000000000287e+01,1.213900000000000112e+01,1.456900000000000261e+01,1.964800000000000679e+01,2.293300000000000338e+01,2.615099999999999625e+01,2.718199999999999505e+01,2.741100000000000847e+01,2.910399999999999565e+01,3.153600000000000847e+01,3.083500000000001506e+01,2.820100000000000406e+01,2.483300000000000196e+01,2.257000000000000028e+01,2.400400000000000489e+01,2.847500000000000853e+01,3.182599999999999696e+01,3.247499999999999432e+01,3.249099999999999966e+01,3.184100000000000463e+01,3.280900000000001171e+01,3.648700000000000898e+01,4.078900000000000858e+01,4.094299999999999784e+01,3.488400000000000034e+01,2.362500000000000711e+01,1.301800000000000246e+01,4.589300000000001489e+00,2.099400000000000599e+00,0.000000000000000000e+00
5.278211955545879002e-17,6.981000000000000760e+00,1.362100000000000044e+01,9.866300000000002512e+00,1.091300000000000203e+01,1.372199999999999243e+01,1.490000000000000213e+01,1.650899999999999679e+01,1.600800000000000267e+01,7.623800000000001020e+00,1.523100000000002563e+00,-1.015500000000000469e+01,-1.885500000000000043e+01,-2.068300000000000693e+01,-1.561900000000000155e+01,-9.185100000000002041e+00,-6.002800000000001468e+00,-5.242999999999999439e+00,-3.154799999999999383e+00,3.158999999999996811e-01,5.993799999999998462e+00,1.560299999999999443e+01,1.285499999999999687e+01,3.151399999999999579e+01,4.684100000000000108e+01,4.827000000000001023e+01,4.668199999999998084e+01,4.282999999999999829e+01,3.666600000000000392e+01,3.178300000000000125e+01,2.697100000000000009e+01,1.888200000000000500e+01,7.158999999999999808e+00,8.848800000000004218e+00,1.370299999999999763e+01,1.523499999999999588e+01,1.562600000000000122e+01,9.724199999999997956e+00,-1.011599999999999833e+00,3.299999999999998490e-01,7.468599999999999461e+00,6.858399999999996943e+00,2.355799999999999894e+00,-1.003100000000000058e+01,7.895699999999998830e+00,1.485599999999999810e+01,1.422099999999999831e+01,1.304499999999999638e+01,1.165799999999999770e+01,1.325600000000000200e+01,1.448799999999999955e+01,1.352100000000000080e+01,1.443099999999999561e+01,1.574100000000000144e+01,1.864399999999999835e+01,2.354299999999999571e+01,2.711100000000000421e+01,2.445700000000000074e+01,1.692699999999999960e+01,9.842600000000000904e+00,5.366699999999999804e+00,-9.764400000000001967e-01,0.000000000000000000e+00
-1.233802035874896077e-16,1.370000000000000995e+00,-3.114600000000000257e+00,4.424600000000001310e-01,3.100999999999994872e-01,-2.827199999999999491e+00,-1.000300000000000189e+01,-2.102499999999999147e+01,-3.060400000000000276e+01,-3.414100000000000534e+01,-3.315200000000001523e+01,-3.405300000000000438e+01,-3.404400000000001114e+01,-3.064200000000000657e+01,-2.627400000000000446e+01,-2.160600000000000165e+01,-1.529300000000000459e+01,-7.827400000000000801e+00,3.397699999999989062e-01,1.088699999999999690e+01,2.218999999999999417e+01,3.623799999999999244e+01,5.258799999999998676e+01,6.214500000000000313e+01,6.366299999999998960e+01,6.003799999999999670e+01,5.228600000000000847e+01,3.717099999999999227e+01,2.015299999999999869e+01,8.890800000000000480e+00,4.854400000000001825e+00,1.607299999999995954e-01,7.923199999999999577e+00,1.238999999999999524e+01,4.791400000000000325e+00,-8.751899999999999125e+00,-1.568499999999999872e+01,-2.043700000000000827e+01,-2.165299999999999869e+01,-2.081600000000000250e+01,-1.082699999999999818e+01,7.648200000000000998e+00,1.488499999999999801e+01,1.137100000000000044e+01,5.982599999999998808e+00,6.820299999999999585e+00,1.113200000000000145e+01,1.324099999999999788e+01,1.177800000000000225e+01,6.148999999999999133e+00,1.226399999999999935e+00,3.953099999999999614e+00,2.917000000000000259e+00,-2.074899999999999967e+00,-5.006199999999999761e+00,-8.603899999999997661e+00,-1.429100000000000215e+01,-1.128299999999999770e+01,-3.103199999999998404e+00,-2.767500000000001847e+00,3.511199999999997878e+00,-2.812100000000000932e+00,0.000000000000000000e+00
-4.301358807940352179e-17,-4.918199999999998795e+00,-8.199500000000000455e+00,-5.732499999999999929e+00,-7.702600000000001224e+00,-1.448199999999999221e+01,-2.142899999999999849e+01,-2.737800000000000011e+01,-3.206300000000000949e+01,-3.404800000000000182e+01,-3.365999999999999659e+01,-3.340999999999999659e+01,-3.351499999999999346e+01,-3.394800000000000750e+01,-3.374600000000000932e+01,-2.737200000000001054e+01,-9.956300000000004147e+00,-5.694499999999999673e+00,6.345299999999998164e+00,1.625000000000000000e+01,2.068299999999999983e+01,2.108599999999999852e+01,1.815200000000000458e+01,1.009399999999999942e+01,-5.082699999999999996e+00,-1.698099999999999810e+01,-2.164199999999999591e+01,-1.261299999999999777e+01,-7.742800000000005234e-01,2.424000000000000377e+00,5.183099999999998708e+00,7.158999999999999808e+00,2.314700000000001978e+00,-8.024100000000000676e+00,-9.608699999999998909e+00,-4.128399999999999181e+00,-8.367300000000001958e+00,-7.448400000000000354e+00,-9.807000000000003936e+00,-5.694700000000000095e+00,-1.008099999999999996e+00,1.821000000000003172e-01,1.011999999999999744e+01,2.256299999999999883e+01,2.386800000000000566e+01,1.957199999999999562e+01,9.761400000000001853e+00,2.204600000000000115e+00,-3.526299999999999102e+00,-9.024100000000002453e+00,-8.382000000000001450e+00,-1.064600000000000257e+01,-1.231100000000000172e+01,-1.547000000000000064e+01,-2.123499999999999943e+01,-2.667799999999999372e+01,-3.056200000000000117e+01,-2.997899999999999920e+01,-1.997599999999999554e+01,-1.426500000000000412e+01,-5.784500000000001307e+00,-8.684500000000001663e+00,0.000000000000000000e+00
4.123486908661064848e-16,-2.381500000000003059e+00,6.134099999999999220e+00,-5.192000000000000171e+00,-1.527299999999999791e+01,-1.769199999999999307e+01,-1.985299999999999798e+01,-2.242699999999999960e+01,-2.348400000000000887e+01,-2.382500000000000284e+01,-2.211200000000000188e+01,-2.085300000000000509e+01,-1.814799999999999969e+01,-1.630799999999999628e+01,-9.922600000000000975e+00,4.457799999999999763e+00,3.409100000000001351e+00,6.487799999999997347e+00,8.885899999999999466e+00,6.207600000000000229e+00,-5.908099999999998353e+00,-1.344199999999999839e+01,-1.712099999999999866e+01,-1.987399999999999878e+01,-2.154999999999999716e+01,-1.999800000000000821e+01,-1.438600000000000101e+01,-1.258299999999999841e+01,-1.670200000000000173e+01,-2.167999999999999972e+01,-2.370499999999999474e+01,-2.084499999999999886e+01,-8.895899999999997476e+00,5.203999999999999737e+00,-4.056699999999999307e+00,-1.491299999999999315e+01,-1.870100000000000051e+01,-1.198900000000000432e+01,1.247400000000000020e+01,1.353999999999999737e+01,1.111700000000000088e+01,8.698999999999999844e+00,2.388399999999999856e+00,1.336699999999999833e-01,4.353799999999999670e+00,4.833200000000001495e+00,-2.432599999999999874e+00,-6.117399999999999949e+00,-2.800100000000001366e+00,-4.415599999999998637e+00,-1.458100000000000307e+01,-1.785099999999999554e+01,-1.890099999999999980e+01,-2.095299999999999940e+01,-2.472700000000000387e+01,-2.932300000000000395e+01,-3.110300000000000509e+01,-2.921399999999999508e+01,-2.533999999999999631e+01,-2.221100000000000918e+01,-1.495400000000000595e+01,-9.833899999999999864e+00,0.000000000000000000e+00
-2.114287456423929422e-17,4.247300000000000963e+00,-3.246800000000000797e+00,-1.215499999999999758e+01,-1.505099999999999483e+01,-1.765399999999998926e+01,-1.882999999999999829e+01,-1.945699999999999363e+01,-1.843300000000000693e+01,-1.547000000000000419e+01,-1.042100000000000115e+01,-5.165300000000002001e+00,1.452900000000000080e+00,9.142899999999999139e+00,1.647200000000000131e+01,1.079299999999999926e+01,8.837999999999999190e+00,-1.998599999999998600e+00,-1.247799999999999798e+01,-1.579599999999999937e+01,-1.630599999999999739e+01,-1.441699999999999804e+01,-1.298200000000000109e+01,-9.710399999999999920e+00,-8.914899999999997604e+00,-1.082699999999999996e+01,-1.396299999999999919e+01,-1.573999999999999666e+01,-1.226999999999999957e+01,-6.079800000000000537e+00,-9.565099999999997493e-01,-1.827199999999999713e+00,-2.930099999999999927e+00,-8.207199999999998496e+00,-9.877599999999997493e+00,-3.828300000000001369e+00,1.016600000000000392e+01,1.280099999999999838e+01,1.777799999999999869e+01,2.132999999999999829e+01,1.955399999999999849e+01,1.352699999999999569e+01,4.037099999999998801e+00,1.865800000000000125e+00,-3.907300000000001994e+00,6.946699999999991215e-01,7.513199999999999434e+00,5.752699999999999925e+00,1.244299999999997491e-01,7.182199999999994144e-01,6.770100000000002005e+00,4.848000000000000753e+00,-9.052599999999996427e+00,-1.650499999999999190e+01,-1.982100000000000506e+01,-2.356299999999999173e+01,-2.630600000000000449e+01,-2.605600000000000094e+01,-2.068199999999999861e+01,-1.464700000000000735e+01,-9.036700000000003286e+00,-5.105100000000000193e+00,0.000000000000000000e+00
1.424285205876846104e-16,-8.390100000000002112e+00,-1.175000000000000178e+01,-1.338100000000000023e+01,-1.387799999999999656e+01,-1.701499999999999702e+01,-1.847700000000000387e+01,-1.814300000000000068e+01,-1.566099999999999959e+01,-1.327899999999999814e+01,-1.163799999999999990e+01,-1.079900000000000126e+01,-8.437600000000003320e+00,-7.894799999999999152e+00,-2.214599999999999902e+00,-5.456100000000000172e+00,-9.755099999999998772e+00,-1.417999999999999794e+01,-1.648599999999999710e+01,-1.862499999999999645e+01,-1.936700000000000088e+01,-1.622100000000000009e+01,-1.322000000000000242e+01,-1.166000000000000192e+01,-1.113400000000000212e+01,-7.307900000000000063e+00,-1.797800000000000509e+00,3.335399999999999476e+00,-1.028299999999999104e+00,4.169999999999999929e+00,-1.051299999999999457e+00,-3.398199999999999221e+00,-5.049100000000001032e+00,6.570500000000000895e+00,1.179600000000000115e+01,5.991700000000001580e+00,1.375099999999999412e+01,2.338100000000000733e+01,2.652299999999999969e+01,2.414099999999999824e+01,1.505199999999999783e+01,3.532200000000000450e+00,5.767599999999998950e+00,-6.140999999999996461e-01,-7.136200000000000543e+00,-4.965200000000000280e+00,-4.148799999999997823e+00,-3.748999999999999666e+00,4.063699999999999868e+00,-1.328499999999999837e+01,-2.125800000000000622e+01,-3.235600000000001586e+00,1.035800000000000409e+01,-2.206199999999998163e+00,-1.375000000000000000e+01,-1.652199999999999847e+01,-1.690600000000000591e+01,-1.267599999999999838e+01,-7.910799999999998278e+00,-7.105600000000002581e+00,-3.056600000000001316e+00,-1.259700000000000042e+00,0.000000000000000000e+00
