0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99433,-7.2552,-1.7407,4.8596,-3.3774,-4.305,10.857,6.8821,-3.1419,-11.299,-1.8044,6.0643,3.6003,-1.1904,-0.71796,6.9666,7.4982,0.5982,-4.3421,-6.3822,-1.5347,1.7894,3.5476,2.6156,-0.43099,-2.7098,-5.1692,-6.7781,-5.6029,-6.8434,-7.7079,-9.0707,-8.7771,-6.3361,-2.6301,-0.022434,4.7052,6.554,5.2019,1.2492,-1.4251,-1.2333,0.28801,-0.41936,-0.62925,-1.3684,-2.1411,-2.794,-2.7798,-2.683,-2.8876,-3.056,-3.7413,-4.4777,-6.1089,-4.561,-2.1836,1.5591,7.2148,15.903,10.867,9.9436,5.2688
-0.85683,-12.297,-4.7145,7.2863,-3.5548,-4.2267,16.948,6.1183,-9.3627,-13.918,-3.0094,5.8748,12.118,0.34212,-1.0475,8.4597,9.1021,-0.74271,-8.4664,-7.3124,-0.7976,4.9905,9.0435,4.055,-0.36419,-7.7548,-9.6016,-6.4197,-4.9101,-6.7438,-7.7108,-9.538,-10.653,-8.5665,-4.0046,-1.5207,2.8651,7.5587,7.0551,2.2007,-0.55627,0.13227,2.2685,0.89503,-0.63169,-2.3253,-3.8646,-3.5222,-2.4185,-2.1833,-2.225,-2.1484,-2.8052,-3.4884,-5.2975,-6.2995,-5.3146,-1.6787,3.9645,16.181,15.761,14.338,4.7776
-1.8524,-23.951,-7.5239,7.1394,-1.8191,1.7878,22.191,3.7667,-14.176,-14.924,-6.2541,5.6252,19.158,3.7625,-0.56107,9.8843,10.72,-1.8279,-11.088,-7.084,0.90209,6.0651,9.6344,5.3068,-2.9926,-14.211,-12.416,-8.4356,-7.3731,-10.839,-12.85,-14.269,-13.406,-11.332,-7.4306,-2.3954,3.7907,7.8286,6.8987,3.6234,1.9896,2.263,1.7273,-0.97833,-3.3873,-5.1437,-5.8278,-4.9847,-3.6038,-3.3445,-3.3723,-3.4224,-4.3004,-5.2805,-7.758,-7.5709,-6.8417,-2.0444,6.2646,21.126,24.534,23.793,9.3459
-1.88,-30.165,-13.452,3.9237,1.3001,7.1396,21.719,-3.5004,-16.758,-15.12,-6.5386,5.3524,22.495,11.818,1.2335,10.715,11.129,-5.2625,-11.382,-4.1794,5.0014,7.0869,10.452,5.3731,-6.9154,-16.714,-13.754,-9.9653,-8.512,-11.908,-14.154,-15.321,-13.908,-11.578,-7.9987,-4.9239,1.0286,5.9771,6.0531,4.7317,5.8544,4.8938,2.7028,-1.3931,-5.9651,-7.1825,-7.1578,-5.4572,-3.3711,-2.4736,-2.3128,-2.8744,-4.2862,-5.6571,-8.4038,-8.028,-7.4622,-3.7397,4.6026,22.034,28.545,28.534,10.668
-2.9889,-34.658,-15.84,2.5594,6.7417,11.75,17.658,-9.9644,-17.661,-14.067,-7.1596,4.2647,22.147,17.62,5.6127,12.205,11.073,-7.1513,-10.599,-0.80222,6.2309,7.7742,10.192,3.0258,-11.957,-16.638,-13.761,-15.212,-13.698,-14.893,-16.221,-17.612,-15.054,-11.87,-8.2005,-5.2787,-0.01798,4.6383,5.6618,5.5316,7.7928,6.2276,1.9593,-2.9501,-8.8214,-9.6899,-8.8579,-6.4884,-4.0612,-2.8879,-2.5824,-3.6123,-5.711,-7.9706,-9.6334,-7.9108,-6.746,-3.2625,5.9385,24.114,33.533,35.326,14.652
-3.082,-35.271,-16.372,-0.069102,13.158,13.767,9.0162,-15.238,-18.374,-12.724,-6.3213,3.6097,21.279,20.671,11.802,13.51,10.699,-8.4532,-9.0428,3.9488,8.4213,8.3192,9.6043,-0.51915,-13.982,-15.754,-13.361,-17.829,-16.921,-16.057,-16.519,-18.09,-15.601,-11.963,-8.2617,-6.6469,-2.7541,1.9221,4.8119,6.0892,9.7334,7.2638,2.5884,-3.8399,-11.33,-11.733,-10.212,-7.0063,-4.1583,-2.3241,-2.2043,-3.7129,-6.6809,-9.6556,-10.077,-7.9038,-5.6239,-2.2502,6.5923,25.549,36.522,39.507,16.561
-3.011,-30.695,-14.363,1.5945,19.948,12.536,-7.1169,-17.645,-17.707,-10.368,-4.0234,2.4721,18.579,21.974,17.356,14.788,10.245,-8.6473,-6.3889,6.7474,9.5065,8.7392,7.91,-5.8085,-14.623,-15.289,-14.473,-21.222,-20.567,-18.716,-17.1,-18.651,-16.583,-12.247,-8.2798,-6.9281,-3.871,1.1314,4.5397,6.5365,9.8892,6.506,0.75664,-5.4334,-12.657,-13.236,-11.425,-7.7668,-4.6051,-2.756,-2.8439,-4.6295,-8.9966,-12.22,-11.377,-7.9428,-3.2918,1.1856,9.0369,27.712,39.124,43.587,19.738
-2.4777,-23.805,-10.135,3.0511,20.843,2.6768,-13.741,-18.827,-16.31,-9.2055,-1.282,2.6041,14.839,21.897,23.083,15.875,9.7716,-8.0082,-1.6827,8.8943,10.977,9.0032,6.1342,-8.9296,-14.833,-15.237,-16.791,-22.726,-22.063,-20.456,-17.222,-18.585,-17.021,-12.878,-8.3119,-7.2711,-4.9089,-0.62962,4.055,6.114,8.3394,4.5146,-0.14749,-5.7894,-13.27,-14.263,-12.169,-8.2753,-4.928,-3.0196,-3.1784,-5.4832,-11.071,-13.917,-11.882,-7.9349,-2.3297,3.9672,11.806,30.301,40.751,46.637,21.734
-1.9222,-12.279,-5.6887,6.0104,16.611,-8.9139,-17.227,-18.238,-14.968,-8.7901,-0.89953,3.3585,13.53,21.289,26.856,17.539,9.2999,-6.8513,1.7839,10.379,11.739,9.0635,2.4947,-10.373,-15.048,-16.61,-20.37,-24.231,-23.362,-22.231,-17.589,-17.977,-17.208,-13.844,-8.6609,-7.262,-4.9677,-1.3097,2.9359,5.1784,5.4761,1.6875,-1.0818,-6.0664,-13.288,-14.243,-12.278,-8.8338,-5.5785,-3.8861,-4.5025,-7.593,-13.826,-15.818,-12.866,-7.9084,0.7329,9.4968,15.869,33.482,41.79,48.861,24.163
-0.22913,-1.9243,1.855,7.6616,3.9219,-18.361,-19.161,-18.099,-13.861,-8.8895,-0.96335,4.5084,12.915,20.78,29.255,19.981,9.1458,-5.7527,5.7068,11.581,12.477,8.7871,0.78722,-9.7404,-14.663,-18.947,-24.145,-26.319,-25.202,-23.111,-17.654,-17.504,-16.642,-14.524,-9.3733,-7.6438,-5.1985,-1.995,1.362,2.0934,1.5119,-0.11573,-1.5361,-5.7907,-11.964,-13.141,-11.946,-9.0124,-6.0253,-4.649,-5.5747,-9.6124,-15.659,-17.361,-13.433,-7.8913,1.6223,13.186,20.203,36.752,42.407,50.444,25.876
0.39319,11.542,7.6716,8.8197,-8.432,-23.464,-20.845,-18.624,-12.704,-8.8899,-1.4178,5.6258,12.794,20.196,30.469,22.703,9.4417,-4.4949,8.457,12.502,12.92,8.6073,0.32638,-9.1926,-14.722,-22.224,-28.245,-29.239,-27.551,-23.95,-17.791,-17.073,-15.625,-13.897,-9.6755,-8.7096,-6.7164,-3.8438,-2.1909,-1.9275,-1.4038,-1.2803,-1.8721,-4.702,-9.8914,-11.863,-11.553,-9.2455,-6.7641,-6.1142,-8.088,-12.279,-17.158,-18.573,-14.011,-7.9097,3.9966,18.288,25.61,40.473,42.975,51.652,27.395
