1.4704,1.115,0.67112,0.27445,0.26357,0.25844,0.26769,0.27055,0.24827,0.24461,0.25291,0.25295,0.24056,0.24031,0.24157,0.25181,0.28054,0.28956,0.29237,0.29426,0.29587,0.29686,0.29442,0.2927,0.29098,0.29136,0.29813,0.31631,0.3191,0.31911,0.31778,0.31465,0.31027,0.30512,0.29931,0.29297,0.286,0.27788,0.27289,0.27134,0.27123,0.27122,0.27144,0.27207,0.27328,0.27523,0.2778,0.2811,0.28331,0.28385,0.28361,0.2827,0.28094,0.27818,0.27499,0.27434,0.27455,0.27537,0.27576,0.27493,0.26772,0.25926,0.36521
0.86098,0.37299,0.37373,0.3011,0.28685,0.26844,0.26356,0.24999,0.24183,0.24317,0.2419,0.24531,0.24307,0.2442,0.25176,0.25992,0.28497,0.2905,0.29208,0.29504,0.29636,0.2995,0.2955,0.29472,0.30833,0.32144,0.32485,0.3284,0.32965,0.32726,0.32232,0.31504,0.30577,0.30168,0.29967,0.29691,0.29179,0.28326,0.27575,0.27304,0.27248,0.27245,0.27341,0.27707,0.2841,0.29116,0.2935,0.29372,0.29309,0.29122,0.28779,0.28236,0.27555,0.27145,0.26913,0.26742,0.26664,0.26705,0.26905,0.27179,0.26834,0.26003,0.36218
0.88025,0.29805,0.30281,0.29424,0.29312,0.2678,0.25868,0.24412,0.24326,0.24423,0.24373,0.24312,0.24304,0.24949,0.26123,0.26816,0.28522,0.28847,0.28939,0.29665,0.29649,0.29724,0.29476,0.29773,0.31226,0.31129,0.30121,0.3046,0.31017,0.30971,0.30708,0.30263,0.29655,0.29106,0.28981,0.28935,0.28838,0.2853,0.28102,0.27709,0.27476,0.27459,0.27699,0.28452,0.29273,0.29526,0.29547,0.29518,0.29396,0.29079,0.28485,0.27743,0.27253,0.27069,0.27043,0.26961,0.26728,0.26577,0.26658,0.26977,0.26807,0.26116,0.33976
0.98631,0.28308,0.26649,0.28164,0.29239,0.26562,0.25438,0.24156,0.24379,0.24472,0.2446,0.24323,0.24258,0.24898,0.26649,0.27612,0.2844,0.28581,0.28828,0.29737,0.29446,0.29394,0.29697,0.30701,0.31231,0.28893,0.28354,0.28648,0.29134,0.29525,0.29646,0.29608,0.29356,0.28837,0.28603,0.28614,0.28614,0.28489,0.2821,0.27821,0.27828,0.28309,0.29252,0.29568,0.29529,0.29431,0.29307,0.29196,0.29034,0.28687,0.28055,0.27519,0.27475,0.27565,0.27662,0.27591,0.27275,0.26754,0.26635,0.26799,0.26716,0.26186,0.32586
0.96778,0.27111,0.26019,0.27263,0.281,0.25796,0.25271,0.2447,0.24466,0.24516,0.24518,0.24388,0.24225,0.24564,0.26485,0.27836,0.28275,0.28124,0.28827,0.29808,0.29529,0.29539,0.30262,0.31104,0.30633,0.28317,0.27821,0.27904,0.28176,0.28611,0.29001,0.29214,0.29137,0.28743,0.28359,0.28365,0.28425,0.28373,0.28123,0.27858,0.28012,0.28782,0.29378,0.29399,0.29324,0.29208,0.29078,0.28943,0.28767,0.28442,0.27926,0.27769,0.27832,0.27981,0.28032,0.27938,0.27591,0.26951,0.26685,0.2677,0.26685,0.26287,0.32243
0.75474,0.26044,0.26277,0.26896,0.27288,0.25514,0.25286,0.24607,0.24531,0.24576,0.24578,0.24476,0.2424,0.24257,0.25944,0.27781,0.28067,0.27774,0.29141,0.29985,0.29885,0.30321,0.31118,0.31443,0.29349,0.28308,0.27785,0.27811,0.27915,0.28223,0.28642,0.29001,0.29064,0.28755,0.28262,0.2811,0.28123,0.28087,0.27928,0.27923,0.28301,0.29153,0.29389,0.29385,0.29339,0.29233,0.29073,0.28887,0.28667,0.28323,0.27989,0.27973,0.28099,0.28215,0.28205,0.28085,0.27762,0.27121,0.26725,0.26737,0.26651,0.26339,0.31853
0.61413,0.25388,0.26474,0.27346,0.2666,0.2528,0.25113,0.24598,0.24603,0.24683,0.24652,0.24502,0.24272,0.24146,0.25532,0.27645,0.27857,0.27473,0.29534,0.30261,0.30512,0.31323,0.31749,0.31562,0.29093,0.2869,0.28152,0.28248,0.28035,0.28171,0.28504,0.28853,0.29098,0.2901,0.28515,0.28091,0.27916,0.27906,0.27955,0.28156,0.28763,0.29323,0.29426,0.2947,0.29434,0.29294,0.29088,0.28865,0.28622,0.28284,0.28109,0.28142,0.28287,0.28321,0.28263,0.2811,0.27813,0.27224,0.26749,0.26718,0.26634,0.26399,0.31764
0.51804,0.25406,0.26524,0.2694,0.26038,0.24781,0.2449,0.24539,0.24739,0.2485,0.24752,0.24497,0.24292,0.24107,0.25148,0.27449,0.27655,0.27068,0.29856,0.30649,0.31315,0.32189,0.32414,0.31801,0.29144,0.29167,0.28959,0.29078,0.28692,0.2835,0.28492,0.28768,0.29099,0.29363,0.29323,0.29031,0.28514,0.28282,0.28386,0.28735,0.29231,0.29435,0.29519,0.29532,0.29471,0.29294,0.29037,0.28826,0.28598,0.28319,0.28253,0.28313,0.28407,0.28371,0.28216,0.2796,0.27738,0.27343,0.26793,0.26695,0.26613,0.26441,0.31771
0.44215,0.25442,0.26321,0.26364,0.25621,0.24661,0.24585,0.24699,0.24947,0.24995,0.24883,0.24629,0.24332,0.24094,0.24755,0.27177,0.27504,0.26824,0.3008,0.3106,0.31957,0.32564,0.32571,0.30723,0.29193,0.29378,0.29451,0.29542,0.2933,0.28751,0.28594,0.28744,0.29029,0.29469,0.29797,0.29823,0.29615,0.29253,0.29224,0.29354,0.29473,0.29534,0.29564,0.29552,0.29459,0.29203,0.28894,0.28745,0.28586,0.28416,0.28398,0.28457,0.28457,0.28341,0.27977,0.27396,0.27356,0.27263,0.2686,0.26693,0.26613,0.26488,0.31834
0.38691,0.25269,0.2628,0.26343,0.25779,0.2464,0.24631,0.24833,0.25106,0.25125,0.25023,0.24789,0.24411,0.24097,0.24484,0.26784,0.27331,0.26964,0.30328,0.3143,0.32223,0.32534,0.32179,0.29568,0.29228,0.29474,0.2966,0.29763,0.29672,0.29259,0.28764,0.28763,0.28926,0.29356,0.29865,0.30029,0.30011,0.29882,0.29675,0.29584,0.29561,0.29563,0.29564,0.2953,0.29399,0.2907,0.28733,0.28641,0.28554,0.28492,0.28507,0.28542,0.28476,0.28201,0.27631,0.26826,0.26833,0.27015,0.26846,0.26687,0.26621,0.26524,0.31966
