0,2.5737,3.2676,-0.56107,-2.9445,7.46,2.9397,-10.273,-11.882,-1.3098,6.1998,1.7916,-4.347,-3.7064,-0.64025,-3.0586,-14.788,-17.277,-14.73,-9.6388,-2.4883,-3.1235,-4.1716,-6.7941,-7.5791,-5.0208,-3.5982,5.5401,12.375,20.661,29.592,39.733,49.462,56.611,59.888,59.368,54.481,45.166,38.12,33.119,32.604,34.296,33.69,33,33.002,33.363,34.062,35.921,38.739,41.447,44.346,47.34,50.902,55.291,60.631,66.41,68.121,66.314,58.96,44.095,22.039,17.146,0
0,8.8426,19.618,7.3704,0.66846,13.878,-0.86155,-21.365,-13.988,5.9417,17.696,15.42,-1.2445,-9.3344,-3.5284,-7.6346,-22.875,-27.259,-15.513,-4.7075,3.2371,-0.41082,-13.514,-23.715,-26.108,-19.1,-6.2525,5.9798,10.401,16.168,23.014,31.569,42.685,53.862,61.717,63.662,60.863,52.321,40.572,31.494,30.211,31.487,28.976,25.739,24.714,26.235,30.028,34.446,37.238,38.645,40.188,41.552,43.351,45.855,49.868,56.677,64.619,70.009,68.414,56.726,32.582,16.732,0
0,9.3756,17.517,12.562,9.1022,5.2654,-6.0125,-17.595,2.5974,8.6633,10.969,18.019,2.6771,-14.373,-14.018,-12.752,-20.212,-19.267,-9.4265,-4.4558,-5.9138,-9.5919,-13.773,-18.5,-20.108,-8.5236,6.7502,11.125,12.344,16.287,21.571,27.902,33.973,40.199,46.25,50.32,51.178,49.017,46.637,43.372,38.595,33.938,29.062,28.076,28.77,31.419,35.438,38.875,40.397,40.64,40.988,41.015,41.211,41.593,42.201,44.532,48.119,53.017,54.669,50.636,33.416,17.937,0
0,10.717,21.667,21.14,16.962,0.42724,-9.4398,-5.9764,11.242,11.399,12.322,15.209,8.1652,-8.7051,-15.572,-15.185,-18.352,-15.608,-8.529,-8.9488,-14.47,-19.627,-20.271,-22.099,-18.569,-3.5435,2.1002,6.7426,10.587,15.667,22.178,29.085,33.507,34.557,36.903,41.037,43.144,43.22,44.034,41.778,33.943,25.104,19.984,20.977,26.373,33.2,37.325,39.276,39.883,39.325,38.471,37.652,37.921,39.197,41.718,44.183,44.983,47.97,48.933,45.125,31.248,19.842,0
0,8.2454,12.185,19.092,13.087,-5.5253,-10.682,7.9634,17.45,15.134,14.067,14.738,14.781,2.4327,-13.936,-15.204,-16.576,-11.481,-5.3504,-11.967,-18.186,-21.991,-21.762,-21.129,-12.351,-1.9095,-4.2655,3.5163,9.7718,16.438,20.83,25.099,28.287,28.961,28.477,29.828,33.65,37.31,40.211,38.579,32.578,25.986,22.441,22.976,27.525,33.412,37.402,39.761,40.373,39.625,38.375,37.303,37.657,39.054,41.315,42.228,40.395,40.592,40.989,39.323,28.354,18.852,0
0,6.1703,0.71361,11.345,3.1139,-12.674,-7.8754,17.032,20.011,17.073,12.862,13.23,15.353,11.449,-6.175,-12.857,-14.2,-9.5759,-6.9529,-16.407,-22.118,-24.137,-23.337,-18.55,-7.4977,-3.1933,-7.5641,-0.21302,9.4571,18.231,20.547,21.857,24.495,24.822,23.682,24.4,27.503,31.388,34.923,33.836,29.014,23.504,20.957,22.327,27.353,33.188,37.112,39.1,39.511,38.697,37.387,36.56,37.981,41.638,45.034,45.143,42.182,39.939,37.199,34.034,24.86,17.842,0
0,0.064211,-6.6317,3.6873,-11.938,-22.478,0.30276,23.79,22.352,17.862,11.317,8.8593,14.125,13.205,-1.0997,-9.6982,-10.31,-6.142,-7.8393,-16.286,-21.556,-23.155,-21.832,-13.661,-3.2985,-3.9314,-6.2784,0.29974,8.0685,16.014,18.119,18.478,20.261,21.01,20.007,20.557,23.772,27.355,29.702,28.556,25.931,24.333,23.962,25.985,29.517,33.364,36.687,38.769,39.183,38.617,37.895,37.706,39.506,43.329,46.702,47.09,43.163,37.535,32.621,29.642,21.434,16.174,0
0,-5.8259,-14.297,-12.996,-15.709,-17.497,15.647,25.517,21.748,16.019,9.6956,0.5965,10.803,14.768,4.1911,-6.1682,-6.1515,-2.7349,-9.4462,-16.264,-20.219,-21.651,-19.284,-8.8172,-1.9005,-3.9657,-2.1518,4.4103,7.6628,14.698,17.234,16.444,17.088,18.571,18.058,17.865,19.688,22.474,24.263,23.658,23.437,25.113,28.071,30.637,31.713,33.881,35.872,37.021,37.352,37.27,37.431,38.247,41.802,46.638,49.718,50.131,46.856,40.452,30.089,24.8,17.475,14.418,0
0,-9.8538,-21.342,-21.569,-19.786,-0.44362,25.947,24.391,19.595,14.439,12.08,7.1276,9.7152,14.312,6.8198,-2.2488,-2.5956,0.61356,-9.9021,-15.676,-18.032,-19.141,-15.213,-6.4348,-3.4758,-3.2291,1.1764,7.9899,9.5524,14.367,16.66,15.667,14.925,16.487,17.345,16.763,16.744,18.22,20.328,20.884,23.978,29.997,34.207,34.899,34.686,34.794,34.834,35.428,36.247,36.732,37.537,39.186,43.394,48,50.657,50.785,46.705,38.913,27.299,21.083,13.87,12.557,0
0,-13.796,-26.393,-27.041,-18.524,16.557,27.005,24.091,19.267,15.468,14.511,11.508,9.52,13.203,9.0953,1.4407e-06,-1.6266,0.84368,-9.6443,-14.359,-15.981,-16.854,-11.539,-6.2833,-7.9848,-5.0929,2.6658,9.9492,12.648,15.926,17.187,15.931,13.867,14.536,17.029,17.016,16.468,17.054,19.584,22.255,28.242,36.194,38.916,38.572,36.873,35.269,33.629,32.955,33.205,34.198,36.066,39.579,44.995,48.638,51.264,51.452,47.829,39.309,25.029,16.954,10.006,10.54,0
0,-15.158,-30.362,-32.543,-9.4478,22.15,25.341,23.918,19.892,15.969,15.479,13.178,9.4634,11.776,9.9528,1.8503,-1.5651,-0.11243,-9.0153,-12.82,-13.882,-14.244,-10.455,-9.6847,-12.199,-6.7101,1.6982,10.271,14.749,18.499,18.804,17.632,15.371,13.382,14.002,15.56,16.639,17.928,21.379,28.206,37.945,43.795,45.088,43.741,39.59,34.959,31.851,31.039,31.578,33.001,35.65,39.997,45.134,47.691,49.627,49.536,46.273,38.185,23.861,14.647,7.762,8.7601,0
0,-10.028,-21.304,-23.742,6.3215,23.26,24.824,24.157,20.965,16.641,15.866,13.41,9.101,10.23,9.7581,3.9445,-0.8337,-1.0564,-7.8809,-10.839,-11.735,-12.097,-10.718,-12.028,-14.757,-7.8614,-0.13765,10.075,16.144,20.88,21.166,19.86,18.366,14.731,12.396,13.226,17.023,23.25,32.687,42.783,48.711,50.408,50.149,47.121,40.492,34.44,30.703,29.188,29.654,31.668,35.859,40.86,43.908,45.303,46.924,46.957,44.789,37.361,23.31,13.21,5.647,6.9638,0
0,-2.8717,-14.861,-8.6587,18.134,22.8,24.637,24.25,21.865,17.449,15.009,13.106,9.3427,8.4793,8.9242,5.0892,1.6368,-2.0241,-7.2548,-8.3571,-9.2305,-10.246,-10.44,-13.272,-15.353,-8.1826,-1.3636,9.7599,17.045,22.741,23.215,21.509,20.56,17.966,13.965,13.77,17.489,24.937,35.589,45.781,51.478,52.92,52.519,49.026,41.348,33.105,28.535,27.54,28.47,31.38,36.06,40.056,41.458,42.364,43.672,44.642,43.34,36.326,23.025,13.005,5.042,5.6168,0
